voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
52.72406486486487,0.6648737300221975,1.454249948825808,-1.2415233965366925,15.691225,4184.0,0.00014008631029516742,2.875954271906124,9.351145833333334,4.500709173237699,-1.3312428042762996,-0.14072622974114313,2.700438888888889,831.0,0.0003566930722199308,3.5980411373037033,27.0536455026455
52.95331543624161,0.5117527859453199,1.210723239768976,-0.3578919170275431,14.706261111111111,3615.0,6.0551026708777825e-05,3.1132531529805956,9.413623188405795,5.222975433577316,-1.3978260049924633,-0.014014988288683188,3.2287555555555563,804.0,-0.000473409496269737,3.261983657511415,26.661502849002876
53.037453846153845,1.0499250604139363,5.53735518259661,-1.9323129042620093,14.260836111111113,4303.0,0.00022045475020126,2.199986141713805,2.521666666666667,1.3906882788349404,2.3448663624965507,1.6786778388301031,0.02712222222222222,55.0,-0.002571790012650442,1.5607104090414063,21.815463065049627
53.122305194805186,1.024517031149737,12.275286270882246,-2.3279903233128936,13.929783333333333,3170.0,0.00011725615397191858,2.455933097340192,11.986708860759496,2.66560925731929,5.886008398021019,-1.672112883588233,0.35273055555555555,107.0,-0.02393622305023802,3.0487874584111965,29.229895959073392
53.13704761904762,0.5382812082063497,6.304386993532489,-0.29716425504136673,14.604602777777778,3291.0,4.717972133071342e-05,2.729945577329962,13.049814814814816,3.4563958378531634,4.282424666268829,-1.926633865747011,0.33868333333333334,88.0,-0.009667337366475829,2.977876135474565,29.946985138004237
53.05798823529412,0.9005729743971518,35.66377771638563,-5.358274852607545,13.653283333333334,3481.0,7.309556466201111e-05,2.0242945769628746,12.421509433962262,3.429922930112975,5.11516458639651,-2.38876107729731,0.26951944444444437,74.0,-0.011913501494220009,2.6621019488320172,29.903997851442618
53.018686046511625,0.4529081549078623,9.940649221290515,-1.132187758508094,14.510922222222222,3280.0,4.0952198571332564e-05,2.4935391412317283,4.743333333333333,3.4552691244275344,6.724850565095705,2.5050297356623665,1.0890166666666665,391.0,-0.0011665483625536337,1.949520478980907,29.488318318318306
53.122254658385096,0.6740256761932292,9.931986586121631,-1.2931786958683162,13.26946111111111,2959.0,0.00012046567585470601,2.6244010094893273,14.141379310344826,1.516166272698509,-0.8080011680680941,-0.05250003828319323,0.33845833333333336,86.0,-0.03419876352241179,3.4209576712938974,29.01150621305344
53.04269863013699,0.8023121328331477,19.73968661883356,-3.7910924128283106,14.19168888888889,3177.0,7.839648562506482e-05,2.1831184366849707,14.428709677419356,3.7542395320623716,3.50654345856021,-2.1366146306037113,0.25381944444444443,59.0,-0.00251910851955933,1.90302085618145,28.783270445300793
53.21189696969696,0.6683032937335112,9.596091782559915,-0.7601592148268878,13.810749999999999,3096.0,8.253489719202592e-05,2.5296749811473704,14.015666666666668,1.4577029494684057,-0.8501414370017986,0.32462022986333305,0.1279138888888889,33.0,-0.04126542769130374,3.1701483214755064,30.254684630394856
